section,sent.no,filename,sentences,neutral,generalization,exemplification,attribution,conditional,ID
e,258,asr.2016.81.2.290_nonotes.txt,"In all three analyses, growing wealth inequality is significantly associated with decreasing racial/ethnic homicide gaps.",0,1,0,1,0,1579
b,198,ahr.2016.121.4.1141_nonotes.txt,"However, there is another question that we still need to answer: How did an earlier transformation in fiscal power generate such radical inequalities in the first place, while also shifting ideas on what the state could and should do with these new resources?",1,0,0,0,0,1580
e,288,asr.2016.81.5.857_nonotes.txt,"If it is determined that the officer abused his authority, the officer is typically presented as a “bad apple” and may be suspended, fired, or arraigned.",0,1,0,0,0,1581
e,165,sr.55.1.01_nonotes.txt,"But this deflection suggests that the imperative thematic needs of the frame have taken over, bending Michael's tale into one about insecure transmission-also a poet's worry-not about dispossession and loss.",1,0,0,0,0,1582
b,213,modernismmodernity.2016.23.1.177_nonotes.txt,"These two questions-the question of how and when philosophy is staged and the question of how the scenes of philosophy acquire their distinctively philosophical character-are unavoidable, for both Mulhall and Cavell, in the condition of modernism.",0,1,0,1,0,1583
b,216,modernismmodernity.2016.23.4.771_nonotes.txt,"Far from wiring subjectivity in a fixed, immutable, biological essence, the neuroplastic revolution paradoxically contributes to moving us away from essentialist assumptions about what human nature is, or should be.",0,1,0,0,0,1584
b,183,nlh.47.2.631302_nonotes.txt,"As Latour tells the story in “On the Cult of the Factish Gods,” Gold Coast natives, scorned by European traders and invaders, insisted that certain wooden dolls—dubbed fêtiches by the Portuguese—were gods.",1,0,0,0,0,1585
e,282,sn.48.2.04_nonotes.txt,"To be sure, my focus on direct experience in The Rings of Saturn hardly amounts to a return to direct testimony.",1,0,0,0,0,1586
e,333,asr.2016.81.5.900_nonotes.txt,"In trying to understand the ultimate sources of these asymmetric allocations, our analyses point to two prime suspects, both related to traditional gender roles.",1,0,0,0,0,1587
b,282,sn.48.2.04_nonotes.txt,"In Sebald’s work, the past generally appears by means of detached intellection rather than emotional investment.",0,1,0,0,0,1588
b,216,sn.48.1.01_nonotes.txt,"As the term has become so widely employed in media, politics, art, medicine, education, and business during the last few decades, its meaning has become diluted and sometimes even contradictory.",0,1,0,0,0,1589
b,234,pmla.2016.131.5.1328_nonotes.txt,"My comments therefore pertain to a largely anglophone set of developments, though my hope is that they prove useful to scholars of other literatures where historical fiction has become newly salient.",1,0,0,0,0,1590
b,219,nlh.47.2.631304_nonotes.txt,"This proposition that, in effect, subjects the domain of biological life to the work of the moral life of humans marks, I argue, a critical turning point for the humanities today, as it departs radically from a tradition—inaugurated by, among others, Immanuel Kant—that made a strict separation between our “moral” and “animal” (i.e., biological) lives, assuming that the latter would always be taken care of by the natural order of things.",0,1,0,0,0,1591
b,183,ahr.2016.121.2.492_nonotes.txt,"Rather, urban modernism proved to be both flexible and resilient, at least until the economic crises of the YEARs and YEARs.",0,1,0,0,0,1592
e,231,asr.2016.81.4.749_nonotes.txt,"For the non-college-graduates who tend to initiate family formation in their s, income inequality and the polarization of the labor market appear to have marked associations with first childbearing and marriage.",0,1,0,0,0,1593
b,213,ci.42.4.686950_nonotes.txt,"In contrast, nonconscious cognition operates at a level of neuronal processing inaccessible to the modes of awareness but nevertheless performing functions essential to consciousness.",0,1,0,0,0,1594
e,303,asr.2016.81.3.447_nonotes.txt,"Another component of neoliberal policies, the tightening of the money supply via austerity and central bank discipline, made a much smaller contribution to taming inflation.",0,1,0,0,0,1595
e,240,pmla.2016.131.5.1316_nonotes.txt,"Fu barely knows Chinese, the resulting text is a virtually meaningless assortment of miswritten Chinese characters.",1,0,0,0,0,1596
b,288,asr.2016.81.5.857_nonotes.txt,The Simpson case was covered in the local press; the other two cases were major stories in the national press.,1,0,0,0,0,1597
b,198,sn.48.2.03_nonotes.txt,"At the same time, when Bandini later proclaims the glory of the US “empire” and passes judgment on the Mexican people as a “bashed and busted race,” Fante indirectly acknowledges how the US neo-imperialist foreign policy in Mexico has wreaked havoc with that country’s socioeconomic framework, ultimately precipitating the diasporic flight of Mexican citizens from their homeland.",0,1,0,1,0,1598
b,246,pmla.2016.131.2.307_nonotes.txt,"When letters and books become objects of bodily correspondence and identification, they emerge as the equals of the subjects who engage them, creating an ethos of animistic inclusion.",0,1,0,0,0,1599
e,321,asr.2016.81.6.1223_nonotes.txt,This study provides an important first step toward understanding the impact of internalized cultural sentiments on information transmission.,0,1,0,0,0,1600
e,213,sn.48.3.02_nonotes.txt,"As in Freud’s explication of trauma, there is a tension between the familiarity of repetition and the irruption of the unexpected in Mamie’s story: she knows the doll is coming, as a compulsively repeated performance, but when it does it brings “most unexpected” results (and, for Freud, the traumatic is that which occurs too soon).",1,0,0,0,0,1601
b,285,ci.43.1.688305_nonotes.txt,"Although we know very little about the precise ritual occasions that employed these objects, it is clear that a majority of them facilitated ancestor worship.",0,1,0,0,0,1602
b,210,ci.43.1.688306_nonotes.txt,"The Greek text is in fact very condensed, so it may be useful to expand it as follows.",1,0,0,0,0,1603
b,324,asr.2016.81.2.396_nonotes.txt,"In contrast, organizations are passive agents in the diffusion process driving resistance.",0,1,0,0,0,1604
b,156,nlh.47.1.626118_nonotes.txt,"The first wave comprised the books, articles, and reviews of Amédée Ayfre (a student of Merleau-Ponty and contributor to the legendary French film journal Cahiers du Cinéma), Henri Agel, Roger Munier, and, to a degree, André Bazin, among others.",1,0,0,0,0,1605
e,252,pmla.2016.131.5.1344_nonotes.txt,"The name points to Inspekta Haroun, a Tanzanian Bongo Fleva star who has played an active role in the development of new lugha ya mtaani (""street speech"") in Swahili; Inspekta Haroun has been characterized as one of the ""major enforcers of street slanguisitics"".",0,1,1,1,0,1606
b,126,ci.42.3.685603_nonotes.txt,The nature of the breakthrough was simple.,1,0,0,0,0,1607
b,282,pmla.2016.131.5.1239_nonotes.txt,"Indeed, Letter is saturated by an uncertainty about how it will circulate in the world.",0,1,0,0,0,1608
e,189,ci.42.3.685602_nonotes.txt,"In YEAR—that is, the very year in which Freud wrote Das Unbehagen in der Kultur and Warburg completed his Bilderatlas Mnemosyne—Benjamin published a remarkable article on surrealism as an artistic movement in which the “contemplative” and erotic experience of each individual was able to take shape in a revolutionary experience that was not the “dictatorial side of revolution” found in the Soviet model.",0,1,0,1,0,1609
e,195,sr.55.1.04_nonotes.txt,"Eadie's observation that her second-sight ""gift"" stands in contrast to the rational, material world is cogent.",1,0,0,0,0,1610
e,240,pmla.2016.131.5.1316_nonotes.txt,"Through a chain of iterative citation, the text in ""Inscribed Backs"" comes full circle from illegible ancient Chinese oracle bone inscriptions to illegible deformed Chinese characters inscribed by a foreigner who barely knows Chinese.",1,0,0,0,0,1611
b,291,ci.43.1.677294_nonotes.txt,"In Expressionism in Philosophy, Deleuze never presents revelation as what it is first and foremost, that is, a historical event or, more precisely, a necessary historical event or fact.",0,1,0,0,0,1612
b,369,nlh.47.4.643672_nonotes.txt,Of course books also challenge such integrity; they invade and transform us.,0,1,0,0,0,1613
e,219,nlh.47.2.631297_nonotes.txt,"For answers, for new drivers, we could turn to Latour and ask if “compositionism” and “experiment” are sufficiently attractive to engage the labor of researchers and students.",1,0,0,0,0,1614
b,285,pmla.2016.131.5.1284_nonotes.txt,"If, for Moretti, the achievement of the picaresque is to map the space of the modern nation, the wartime accounts of Grimmelshausen and Saro- Wiwa highlight the unstable state boundaries that call for the use of the form.",0,1,1,0,0,1615
e,186,pmla.2016.131.3.652_nonotes.txt,Eastman's translations of the nation form into Dakota terms through writings that sought to undercut the designative authority of United States law had the effect of asserting the primacy of indigenous ethics as a longstanding and legitimate basis for sovereign political action.,0,1,1,0,0,1616
e,249,sn.48.4.03_nonotes.txt,"Once again, Xiaolu Guo consciously echoes Franz Kafka—evoked already in Z’s name that resembles Kafka’s K—because Z’s life remains beyond her own control, marked with “a doom stamp”  of the Immigration and Nationality Directorate of the Home Office that denies her a visa to prolong her stay in Britain.",1,0,0,0,0,1617
e,255,nlh.47.4.643668_nonotes.txt,"Presuming consensus over consolation’s suspect ploys is irresistibly gratifying: contemporary literature seems to know this, knowing too that it can do more than merely comfort us by confirming our own cherished doubts.",0,1,0,0,0,1618
b,219,modernismmodernity.2016.23.2.319_nonotes.txt,"As scholars turn increasingly to consider the place of reading in literary history, what might be gained by revisiting the Darwin debates as a historical and literary phenomenon?",1,0,0,0,0,1619
e,261,ci.42.4.686949_nonotes.txt,"They ally us with an alleged position of “exclusion, subordination, and exploitation” in the hopes that we gain thereby a vantage point on the workings of power.",0,1,0,0,0,1620
b,168,nlh.47.1.626117_nonotes.txt,"Often, however, it is villainesses like the eponymous Rebecca who threaten to subvert the plots that would contain them and therefore undermine the mastery of the master himself.",0,1,0,0,0,1621
b,156,sn.48.4.06_nonotes.txt,"Lived under the long and dark historical shadow of the Dominican Republic’s most notorious dictator, Rafael Trujillo (YEAR–YEAR), this life is told in a highly fragmented way.",1,0,0,0,0,1622
e,207,pmla.2016.131.5.1222_nonotes.txt,"The press's code of ethics advocates an approach that not only promotes epistemological justice in the politics of francophone publishing but also makes a statement about sustainability and inclusivity, or ""bibliodiversity,"" warning against the commodification and irresponsible consumption of books with no new ideas.",0,1,0,0,0,1623
e,207,pmla.2016.131.5.1222_nonotes.txt,"Unsurprisingly, a strong disconnect inevitably develops between intellectuals from networked island nations and the Western promoters of the professional artist, since the sedimented etymologies of Indo-European languages have thoroughly othered the concrete realities and lived experiences of insularité, erroneously equating islandness with isolation, remoteness, and inaccessibility.",0,1,0,0,0,1624
b,249,sn.48.4.03_nonotes.txt,"More often books originating in dominating languages are translated into dominated ones, not the other way round; but also the very dominant status of a given literature resides in the number of writers who contribute to it as translingual writers who “translate themselves.”",0,1,0,0,0,1625
b,216,sr.55.1.02_nonotes.txt,"For no prior determination can do justice to the way in which the naming of ""Intellectual Beauty"" nevertheless, and out of this relation of iteration, names the act of naming and the singularity of a poetic gesture of name-giving.",0,1,0,0,0,1626
b,180,nlh.47.4.643669_nonotes.txt,"This approach will not only specify the metaphysical project undergirding New Criticism, and thus equip us to address the persistent debates about form and intention in aesthetic criticism; it will also lead us to see how the New Critics’ brief against abstraction, revealing as it is of their aims, obscures the particular kind of abstraction required for aesthetic form.",0,1,0,0,0,1627
e,114,sr.55.3.01_nonotes.txt,"The lyricization of the ode happened over great expanses of time and distance, yet also locally, through small instances of reiteration and performance, adjustment and repetition.",0,1,0,0,0,1628
b,279,asr.2016.81.4.828_nonotes.txt,They are properties of the person as much as they result from the affordances of a situation.,1,0,0,0,0,1629
e,222,nlh.47.2.631303_nonotes.txt,"No human being has ever noticed the resemblance of Othello to Shakespeare’s comedies, either linguistically or on the level of plot.",0,1,0,0,0,1630
e,240,ci.42.2.683453_nonotes.txt,"We insist that the friction produced by this merger leads to new histories of the English haiku, as well as of modernism in general.",0,1,0,0,0,1631
b,258,nlh.47.1.626112_nonotes.txt,"Recognizing such basic similarities allows us to imagine a genuinely inclusive political project: the appeal of species thinking rests on its environmentally conscious approach to the future that is in all our interests as well as on its attentiveness to new, life-prolonging biomedical advances that promise to deliver health benefits to all humans.",0,1,0,0,0,1632
b,204,ci.42.4.687203_nonotes.txt,"This is the case when we study the “material culture” of matter itself—when historians of science, for instance, inspect devices of observation and inscription in chemistry, physics, or the earth sciences.",0,1,0,0,0,1633
e,219,modernismmodernity.2016.23.2.277_nonotes.txt,"For a YEAR production at the New Hampshire Theatre Project that used Galantière's translation, the promotional materials closely echoed his program notes from the YEARs: ""the play is clearly a metaphor for the French Resistance movement and its rejection of Nazi authority.""",1,0,0,0,0,1634
e,246,ci.42.4.686960_nonotes.txt,Letting go of the anxiety allows the influence to flourish—we might even say to bloom.,0,1,0,0,0,1635
b,282,nlh.47.2.631305_nonotes.txt,"In contradistinction to writers such as David Graeber, who seem to think that bureaucracies are automatically reprehensible, it is difficult to know how these expansions could have been underwritten in any other way, whether we are talking about student financial advice or help filling in grant applications or mounting online courses.",1,0,0,0,0,1636
b,285,pmla.2016.131.5.1284_nonotes.txt,"In Grimmelshausen's linguistic environment, the decline of Latin as Europe's major print language coincided with the ascent of French, which not only exceeded the other European languages in number of speakers but also had the benefit of being promoted by an expansionist state.",0,1,0,0,0,1637
b,246,ci.42.4.686960_nonotes.txt,"In our own response to a constantly expanding subject matter, we forget that what provides opportunity for us, as critics and historians, may be simultaneously foreclosing—or at least appearing to foreclose—opportunity for the artist, and that, as T.",1,0,0,0,0,1638
b,246,asr.2016.81.2.242_nonotes.txt,"Sociologists, in particular, point to the often conflict-laden relationship between the mere presence of migrants and native citizens’ sense of whether they themselves are getting a fair share of welfare support.",0,1,0,1,0,1639
b,306,asr.2016.81.1.190_nonotes.txt,Elites must perceive this threat to be real and the situation to be unsustainable.,1,0,0,0,0,1640
b,219,modernismmodernity.2016.23.2.277_nonotes.txt,"Still, it has never been simple to arrive at this hinted-at deeper meaning, since all of Anouilh's historical cues and contemporary signifiers evade categorization as ""right"" or ""left,"" and are otherwise unplaceable on the political spectrum.",0,1,0,0,0,1641
b,165,nlh.47.1.626113_nonotes.txt,"This tendency of Cavendish to frame her understanding of the natural world in terms of anecdotes about and analogies to her lived experience—and thus explicitly to grant “human” qualities to “objects” in nature—was not only a problem, in Cavendish’s time, for “Real Knowledge” as Sprat defined it.",1,0,0,0,0,1642
b,132,modernismmodernity.2016.23.4.855_nonotes.txt,"Playing on the ancient association of flowers not only with mortality but also with poems, Rosenberg deflects any partisan meaning from the safe-seeming but death-encrusted poppy, as from his cosmopolitan rat.",1,0,0,0,0,1643
b,198,sn.48.2.03_nonotes.txt,"Although these diasporic shifts are not themselves depicted in the text, Ask the Dust does indirectly reference the historical realities of the Italian and Mexican diasporas through the characters of Bandini and Camilla—particularly the “collective histories of displacement and violent loss” (Clifford ) that precipitated Italian and Mexican emigration in the late nineteenth and early twentieth centuries.",0,1,1,0,0,1644
b,321,asr.2016.81.4.800_nonotes.txt,"Whereas many policymakers and scholars claim voluntary association involvement has a positive influence on social integration, rising levels of ethnic diversity are regularly cited as an urgent threat to social cohesion.",0,1,0,1,0,1645
e,147,modernismmodernity.2016.23.3.593_nonotes.txt,"That is why it is useless to represent in realist painting machines that don't reveal anything, as socialist realism might try to do-""if machines themselves remain 'mute' then the images of what is mute must remain even muter"" (:).",1,0,0,0,0,1646
e,255,sr.55.1.05_nonotes.txt,"Frankenstein's monster has been denied not only a childhood, but also a true process of germination.",1,0,0,0,0,1647
b,246,asr.2016.81.2.242_nonotes.txt,"In contrast to a recent cross-country study by Brady and Finnigan (YEAR), we conclude that the relationship between migration and concerns about welfare is not restricted to the United States but can also be observed in the very unlikely case of Germany.",0,1,0,0,0,1648
b,243,asr.2016.81.4.720_nonotes.txt,"However, compared to most jobs that require a bachelor’s degree, sub-baccalaureate jobs are more highly gender-segregated, and those that pay best are male-dominated and concentrated within blue-collar fields.",0,1,0,0,0,1649
b,246,asr.2016.81.3.575_nonotes.txt,States conduct formal social control over parenting through child welfare agencies.,0,1,0,0,0,1650
b,186,pmla.2016.131.3.652_nonotes.txt,"But more often than not, his writings suggest the complexity of multiple identifications—and of how they relate to national belonging—without offering any such easy division into worlds or selves.",1,0,0,0,0,1651
b,219,pmla.2016.131.3.636_nonotes.txt,"This mixed approach also throws light on one of the most compelling narrative intrigues of the novel: the triumph, under the imperious conditions of the Taylorist industrial efficiency movement, of numbers over (female) bodies, of the inanimate over the animate, and of the public over the private.",1,0,0,0,0,1652
e,165,nlh.47.1.626113_nonotes.txt,"The Duchess first attempts to model her world on the ideas of Pythagoras, then Plato, then Epicurus, then Aristotle, followed by moderns like Descartes and Hobbes; she attempts, in other words, to articulate her imaginative world in the words and ideas of known philosophers.",1,0,0,0,0,1653
e,183,nlh.47.2.631302_nonotes.txt,"In spite of the homage that he pays to William James, Latour rejects the relevance of psychology to the understanding of experience, including religious experience.",0,1,0,1,0,1654
e,285,pmla.2016.131.5.1284_nonotes.txt,"In these two novels, civil war engulfs society in a welter of destructive action, but it does not stunt a language.",1,0,0,0,0,1655
e,210,modernismmodernity.2016.23.2.297_nonotes.txt,"By tracing many of the strands of contemporary Middle Eastern strife back to the Revolt's betrayal and the establishing of the Mandatory system, his historical fictional method and allegory of the present reminds readers of the continuing political stakes of Lawrence's text, that Lawrence's modernism is still being put to violent use but that it might be put to use otherwise.",0,1,1,0,0,1656
b,210,sr.55.1.03_nonotes.txt,"Schiller employs polyptoton to create a formal, often thematically complex, sense of repetitiveness- without repeating syntactically and orthographically identical terms like those found in Keats's chiasmus, ""Beauty is truth, truth beauty. ...""",1,0,0,0,0,1657
b,363,asr.2016.81.3.421_nonotes.txt,"This may be particularly true for the highest-income earners, who have marketable skills and deep pockets to invest in relocation.",1,0,0,0,0,1658
e,144,ci.42.3.685608_nonotes.txt,"This time, however, the flow of time has been reversed, and English is being recommended not as the original linguistic unity but as the projected linguistic equivalence.",0,1,0,1,0,1659
e,147,modernismmodernity.2016.23.3.515_nonotes.txt,The East Indies and Australia became a continuous continent.,1,0,0,0,0,1660
b,261,pmla.2016.131.1.101_nonotes.txt,"To do so, I will first demonstrate why Bertha's location is important by offering a reading of the spaces of Thornfield Hall in which domestic interiors represent the literalized loci of certain psychological and memorial functions.",1,0,0,0,0,1661
b,273,pmla.2016.131.3.686_nonotes.txt,"All three works ruminate on Dayak agency in relation to discourse, suggesting that any empowerment the new discourses have to offer depends solely on the ability of the Dayaks to make use of them.",1,0,0,0,0,1662
e,168,sn.48.1.03_nonotes.txt,"Presenting morbidity as an end in itself for Eunice, Phelps’s text denies the ambiguities offered in Hawthorne’s text by the final image of the “LETTER A, GULES” bringing Hester and Dimmesdale together.",1,0,0,0,0,1663
e,288,asr.2016.81.5.1039_nonotes.txt,The latter—the reversal of the trend at the turn of the millennium—deserves further examination.,1,0,0,0,0,1664
b,288,asr.2016.81.5.857_nonotes.txt,"Nevertheless, news of such incidents spread through various channels only after major media outlets broke the story.",1,0,0,0,0,1665
e,219,pmla.2016.131.3.636_nonotes.txt,The characterological relay that conjoins her with Anna and Nellie extends to her near namesakes in USA.: Eleanor Stoddard and Eveline Hutchins.,1,0,0,0,0,1666
e,219,ci.42.2.684357_nonotes.txt,"A French artist on a promotional trip to London, however, provided a more sober image of animal agency at the exact the same time.",1,0,0,0,0,1667
b,249,sn.48.4.03_nonotes.txt,"During the proceedings, translingual writers assembled in the opening panel of the symposium interrogated the governing metaphor as they proposed that the dynamics of language acquisition as often include lovers as ancestors.",0,1,0,1,0,1668
e,147,modernismmodernity.2016.23.3.593_nonotes.txt,"Whence the reversal: while the stubbornly realist painter is a fantasist, surrealist fantasy may prove to be a much closer approximation to the invisible, unfathomable reality of our own productions and their consequences.",0,1,0,0,1,1669
e,261,nlh.47.2.631298_nonotes.txt,"To bring Latourian [MOR] into the humanities would require not so much “speaking the truth to power,” as “speaking uncertainty to truth.”",0,1,0,0,0,1670
b,216,sn.48.1.01_nonotes.txt,"The first part of this essay situates what I call the paradox of narrative empathy within the context of literature and ethics, presenting, above all, Nussbaum’s fusion of literature and ethics as well as problematizing her elevation of the realistic nineteenth-century novel (for stimulating caring feelings for others).",0,1,0,0,0,1671
b,273,asr.2016.81.1.134_nonotes.txt,"What is missing in the stress process literature is recognition of the importance of deliberately changing conditions and the importance of the meso-level work context, that is, the ways shifting policies and practices of a specific work organization affect individual workers’ (micro-level) mental health.",1,0,0,0,0,1672
b,192,ci.42.4.686961_nonotes.txt,Smith’s materialism went so deep as to find eternity in a ledger.,1,0,0,0,0,1673
b,240,ci.42.2.683453_nonotes.txt,"On these points, “April” conforms to superficial ideas of what characterizes haiku poems.",0,1,1,0,0,1674
b,168,sr.55.2.03_nonotes.txt,"IN A STRIKING SCENE FROM JOHN GIBSON LOCKHART'S YEAR NOVEL PETER'S Letters to His Kinsfolk, the eponymous Welsh protagonist Peter Morris meets a fictionalized version of William Blackwood, who immediately attempts to recruit Morris as a correspondent.",1,0,0,0,0,1675
b,222,ci.42.3.685605_nonotes.txt,Answering this question is more challenging than it seems at first sight.,1,0,0,0,0,1676
b,204,ci.42.4.687203_nonotes.txt," Tossed by revolutionary tempests, natural philosophers debated the existence and nature of elemental units, the forces cementing them, and the “imponderable fluids” of light, heat, electricity, and magnetism: Were these particles traveling in straight lines or undulating waves in an invisible, elastic ether?",0,1,0,0,0,1677
b,273,asr.2016.81.3.467_nonotes.txt,The destruction of monopoly rents will also lead to changes in how firms pay workers.,0,1,0,0,0,1678
e,234,nlh.47.4.643671_nonotes.txt,We are made and unmade as we attach ourselves to sensorial worlds.,0,1,0,0,0,1679
e,336,pmla.2016.131.5.1299_nonotes.txt,"With this more fully developed sense of Sagasaga’s threat in place, Siza’s community leaders organize a demonstration against the factory.",1,0,0,0,0,1680
b,279,nlh.47.2.631307_nonotes.txt,Next an account is given of Latour’s notable engagement with the art world and with artists.,1,0,0,0,0,1681
b,216,sr.55.1.02_nonotes.txt,"Yet for all of these difficulties, Shelley's title nevertheless suffices to articulate a bond that no amount of disapproval, dissuasion, or disavowal would be capable of fully denying, and not only because of the possibility that Shelley had read Plato's Symposium prior to composing the ""Hymn,"" nor, conversely, simply because he may have translated the Symposium with his ""Hymn"" in mind.""",0,1,1,0,0,1682
b,210,ci.42.2.684355_nonotes.txt,"Increasingly in recent years, the issue of the common—in its various facets of the common world, the common heritage, the commons, the creative commons, and so forth—has been explored by social theorists.",0,1,0,0,0,1683
b,255,nlh.47.4.643668_nonotes.txt,"Undeterred, I want to make this bleakest of post-apocalyptic novels my first brief port of call.",1,0,0,0,0,1684
e,147,modernismmodernity.2016.23.3.593_nonotes.txt,"When we are no longer capable of imagining what we can invent and make, when our fantasy can't live up to our fantasy-as Anders paradoxically suggests-then we require the kind of fantasy that doesn't rise above reality but allows us to grasp it.",0,1,0,0,0,1685
b,312,asr.2016.81.3.549_nonotes.txt,"Studies documenting the rise in income segregation between neighborhoods have used data on family income, but these data include only family households (two or more people related by birth, marriage, or adoption) and exclude single-person and other non-family households.",1,0,0,0,0,1686
e,114,sr.55.3.01_nonotes.txt,"While the opera may be no less generic than those tunes and piano-noises, it appears ""savage"" to the unsophisticated ear because it is foreign and unfamiliar.",0,1,0,0,0,1687
b,294,asr.2016.81.5.1069_nonotes.txt,"Finally, when asked across activities, momentary assessments provide leverage in teasing out stable, individual characteristics (e.g., a generally positive disposition) from the contexts in which activities take place.",0,1,0,0,0,1688
b,270,asr.2016.81.5.981_nonotes.txt,"Park and Burgess, upon whom Alba and Nee build, and more contemporary work by Massey and Sánchez, similarly describe assimilation as a symbolic boundary change occurring between immigrant and native-born populations.",0,1,0,1,0,1689
e,177,sr.55.4.03_nonotes.txt,This is a critical method (allied in obvious ways to procedures in Romantic New Historicism's past) that is not confined to the identification of (and with) pre-nineteenth-century traumatized subjectivities.,0,1,0,0,0,1690
e,186,pmla.2016.131.3.652_nonotes.txt,"In writing about the past, Eastman pointed to the failures of a national model that was founded on a temporality of abstract capital and on liberal assumptions about the necessity of individual ownership of property, an ownership that has lacked certain ethical protections offered by consensus politics based in a relational cosmology.",0,1,1,0,0,1691
b,201,nlh.47.2.631301_nonotes.txt,"As Felski eloquently shows, “postcritical” literary practices debunk the implicit superiority of the critic, putting the interpreter’s tinkering with the text on par with (if not below) the immanent agency of the text itself (via and beyond its author), a text treated as an ever-springing source of new affordance.",0,1,0,1,0,1692
e,273,sn.48.3.01_nonotes.txt,"Further, as this last section has explored, Flaubert makes use of the setting that Emma finds so banal—the French countryside—in order to relocate his sensory perceptions gathered in Egypt.",1,0,0,0,0,1693
b,183,ahr.2016.121.2.492_nonotes.txt,Co-op City represented the culmination of decades of struggle against urban blight in New York.,0,1,1,0,0,1694
e,270,nlh.47.4.643674_nonotes.txt,"In one of intellectual history’s many surprising twists, this emphasis accepts the basic conclusion of Locke’s theory of language—that meaning is the property not of individuals but of markets—while reinterpreting this quality as a bad rather than a good thing.",0,1,0,0,0,1695
b,189,sr.55.3.04_nonotes.txt,The very spread of print culture seems to have played a vital role in such processes.,0,1,0,0,0,1696
e,222,nlh.47.2.631303_nonotes.txt,"The times are still many, however, when the humanities are asked to demonstrate the distinctive role they play in our lives, and I see no reason to stop advocating for searching, interpretive work in our respective humanities fields.",0,1,0,0,0,1697
b,108,ahr.2016.121.3.780_nonotes.txt,"For the pioneering scholar of international law, the “traveling professor” represented a universalist promise for scholarship in an increasingly interconnected world.",0,1,1,0,0,1698
b,180,modernismmodernity.2016.23.3.631_nonotes.txt,"Railsea, China Miéville's YEAR ""for all ages"" homage to Moby Dick, offers up and then cannibalizes a landscape whose weirdness in part defines the contemporary genre most explicitly concerned with its claims to the category of weird writing.",0,1,1,0,0,1699
b,180,nlh.47.4.643669_nonotes.txt,"In other words, aesthetics has often sought to theorize an object whose essence can only be known through a grasp of its particulars as particulars, rather than as instances of a more general category.",0,1,0,0,0,1700
b,273,asr.2016.81.3.467_nonotes.txt,They emerge when jobs and employment are closed to outsiders.,0,1,0,0,0,1701
e,207,ci.42.2.684358_nonotes.txt,Niobe stands around waiting for them to enter the Matrix while Ghost double-checks his guns are in good order.,1,0,0,0,0,1702
b,219,modernismmodernity.2016.23.2.319_nonotes.txt,"Inasmuch as Mahfouz's novel draws science into the frame of literature, so too does it gesture to the limits of a literary and scientific world.",0,1,1,0,0,1703
b,345,asr.2016.81.6.1251_nonotes.txt,National intermediaries like Enterprise Community Partners and Local Initiatives Support Corporation (LISC) exist with the sole purpose of repackaging funding to support neighborhood development.,1,0,0,0,0,1704
e,288,asr.2016.81.6.1097_nonotes.txt,"Finally, our study captures discrimination by employers only at the point of application.",1,0,0,0,0,1705
e,222,nlh.47.2.631303_nonotes.txt,"That version of self-collected experience is, ultimately, what many defenders of the humanities want to locate on one side of the divided kingdom, perhaps on the grounds that no one sees or feels a statistical pattern.",0,1,0,0,0,1706
e,288,asr.2016.81.5.857_nonotes.txt,Police departments and city politicians often frame a publicized case of police violence against an unarmed black man as an “isolated incident.”,0,1,0,0,0,1707
b,219,modernismmodernity.2016.23.2.319_nonotes.txt,"Whereas the Lewis Affair serves as a pronounced instance of how strongly certain audiences reacted to Darwin, Mahfouz's novel seems to exceed the dimensions of the historical incident as it is understood through documents, debates, and scholarly articles.",1,0,0,0,0,1708
e,270,ci.42.3.685601_nonotes.txt,"Rather, the site of the problem, within the dialectical relation between epigenetics and cloning, is that of the unidirectional and definitive nature of cellular differentiation, the program, and the trace.",0,1,0,0,0,1709
e,219,modernismmodernity.2016.23.2.277_nonotes.txt,"One way to do this might be by re-interpreting the character of the Chorus as a version of Anouilh himself, exploring connections between the playwright and the theorists of tragedy with whom he associated, and situating the play within the context of the Occupation and the end of the war.",1,0,0,0,0,1710
b,258,nlh.47.1.626112_nonotes.txt,"Cognitive neuroscience’s influence on the humanities has reoriented discussions of questions central to human life and has contributed to species thinking by proposing, for example, that there might be neurological “cultural invariants” that determine and delimit all human thought.",0,1,0,0,0,1711
b,174,modernismmodernity.2016.23.2.341_nonotes.txt,"Indeed, the analogies between cinematic representation and the neurophysiological conundrum of the hallucination were routinely invoked in the discourse about film in the YEARs and YEARs.",0,1,0,0,0,1712
e,219,nlh.47.2.631297_nonotes.txt,"Meanwhile, the second claims the power of prophecy, as its discourse is released from any empirical shackles to envelop the speaker in its aura; it is a spiritual pedagogy that is forever preparing the subject for the event-to-come.",1,0,0,0,0,1713
e,126,ahr.2016.121.4.1114_nonotes.txt,I continue to be inspired by Paul Sutter’s commitment to an activist environmental scholarship—though I am not sure that a narrative of decline is “the most radical historical point” available to environmental historians.,1,0,0,0,0,1714
b,276,nlh.47.2.631299_nonotes.txt,"There was a time, let us remind ourselves with amazement, when “criticism” might also have been known as “critical appreciation.”",1,0,0,0,0,1715
e,174,modernismmodernity.2016.23.2.341_nonotes.txt,"Publics by contrast are made, dispersed, mediated-imagined, as Benedict Anderson would call the very same phenomenon much later.",0,1,0,0,0,1716
