section,sent.no,filename,sentences,neutral,generalization,exemplification,attribution,conditional,ID
e,192,modernismmodernity.2016.23.4.813_nonotes.txt,"Her attempt is in vain, however, not only because Don Alejo's power as a landowner is in decline, but because the social logic to which the vineyards correspond is wholly indifferent to the fate of subjects like La Manuela.",1,0,0,0,0,1369
e,285,sr.55.3.03_nonotes.txt,"Throughout all this they were continually breeding new associations, thereby maintaining the vitality of individual books.",0,1,0,0,0,1370
e,276,nlh.47.2.631299_nonotes.txt,The measure of failure and success will not be: have we at last understood the truth of our embeddedness in the world?,0,1,0,0,0,1371
b,144,ci.42.3.685608_nonotes.txt,"Theories of Weltliteratur or new comparative literature have largely ignored the long history of colonialism, not as an accidental oversight, but as a calculated move to secure the unequivocally European origins of both world literature and its underlying premise of comparatism.",0,1,0,0,0,1372
b,237,pmla.2016.131.1.84_nonotes.txt,"Lewis claims that these concomitant forms of knowledge make atmosphere central to the ""linguistic imagination"" of the period.",0,1,0,1,0,1373
e,243,asr.2016.81.4.720_nonotes.txt,"Given geographic differences in social mobility and growing inequality between places, it is important that scholars continue to study how schools and communities interact to produce stratification by gender and other axes of inequality.",1,0,0,0,0,1374
b,246,asr.2016.81.2.242_nonotes.txt,"Furthermore, multiplicative effects of out-group size and economic hardship are surely possible, as both variables should increase how threatened natives feel and therefore decrease their support for welfare.",1,0,0,0,0,1375
e,258,asr.2016.81.2.290_nonotes.txt,"Though considerable evidence shows that increases in police force size are associated with lower rates of homicide and violence, our research suggests increased police presence has not substantively reduced racial/ethnic differences in criminal violence over the past two decades.",0,1,0,0,0,1376
e,249,ci.43.1.688293_nonotes.txt,"There have, however, been instances of resistance by those who indeed have nothing but their bodies: the lone student confronting a tank in Tiananmen Square, the hundreds of satyagrahis (resistors) who followed Mahatma Gandhi to the Dharsana Salt Works in India and were beaten by British soldiers.",1,0,0,0,0,1377
e,186,ci.42.3.685607_nonotes.txt,A full account of the legacies of Stalinist collective violence in the last years of the USSR and the post-Soviet decades lies beyond the scope of this article.,1,0,0,0,0,1378
b,201,pmla.2016.131.3.668_nonotes.txt,"During the YEARs, British missionaries began publishing a series of texts that redescribed Buddhism as a suitable opponent for evangelical Christianity—a competing religion of personal salvation focused on the life of a moral savior.",1,0,0,0,0,1379
b,201,ahr.2016.121.3.824_nonotes.txt,Photographs create a sort of visual veneer of consensus that disguises the divisions or other meanings at work when they were taken.,0,1,0,0,0,1380
b,246,asr.2016.81.2.242_nonotes.txt,"So far, these international-comparative studies have produced three main findings.",0,1,0,0,0,1381
e,249,nlh.47.1.626116_nonotes.txt,"Are there any criteria for distinguishing between justified or unjustified, necessary or unnecessary, constraints on the subject?",1,0,0,0,0,1382
b,273,modernismmodernity.2016.23.1.219_nonotes.txt,"At the scholarly level, the transitory is here to stay, and it's time to catch up with what is gone.",0,1,0,0,0,1383
b,369,nlh.47.4.643672_nonotes.txt,We neither teach our students nor expect ourselves to attend to reading’s ghostly sensorium.,0,1,0,0,0,1384
e,288,asr.2016.81.6.1097_nonotes.txt,Our applicants applied to firms directly rather than through on-campus recruiting.,1,0,0,0,0,1386
e,210,sr.55.1.03_nonotes.txt,"This grasping and returning of the past to the present, which defeats any reform or restructuring of society, leads Wallenstein to a stark polyptoton-the pointedly doubled use of forms of the verb ""gelten"" [""to be valid""].",1,0,0,0,0,1387
e,150,modernismmodernity.2016.23.1.37_nonotes.txt,To be an artist was to be a character.,0,1,0,0,0,1388
b,222,modernismmodernity.2016.23.1.89_nonotes.txt,"Nonetheless, I want to posit Wiener's midcentury conception of cybernetics as an essential comparative context for comprehending the far-reaching circuits of cultural exchange that link technological cybernetics to modernist aesthetics.",0,1,1,0,0,1389
b,273,asr.2016.81.3.467_nonotes.txt,They also provide a clear differentiation between the two accounts with respect to a firm’s ability to replace workers with less costly ones and to eliminate its reliance on institutional features governing wage allocation.,1,0,0,0,0,1390
e,189,ci.42.3.685602_nonotes.txt,In the moment at which Blériot flew across the Channel in his aeroplane this protective isolation was breached; and in the night during which (in peace-time and on an exercise) a German Zeppelin cruised over London the war against Germany was no doubt a foregone conclusion.,0,1,1,0,0,1391
e,192,sn.48.2.01_nonotes.txt,"In this context, a diachronic study of authorial intrusions could examine the extent to which they self-consciously contribute to or resist this moral imperative.",1,0,0,0,0,1392
e,279,asr.2016.81.4.828_nonotes.txt,"We believe that BayesACT has all the strengths of computational approaches, but with a strong theoretical foundation in symbolic interactionism.",0,1,0,0,0,1393
b,192,modernismmodernity.2016.23.4.813_nonotes.txt,"More recently, critics such as Fredric Jameson and Neil Lazarus, together with scholars associated with the Warwick Research Collective (WReC), have argued that uneven development provides a horizon for modern literary production, and modernism in particular, in centers and peripheries alike.",0,1,0,1,0,1394
b,183,sn.48.1.04_nonotes.txt,"By some measures, Ferber was the top-selling American author of the twentieth century, despite a modest output of twelve novels, two autobiographies, and assorted volumes of short stories and plays over a half-century.",0,1,0,0,0,1395
b,249,asr.2016.81.6.1276_nonotes.txt,"Although not explicitly adopting a life course perspective, Wilson’s argument implies an increasing permanence across and within generations to many blacks’ neighborhood location, frequently leaving them “stuck in place”.",0,1,0,1,0,1396
b,147,modernismmodernity.2016.23.3.515_nonotes.txt,Zooming out at the beginning of the twentieth century had very different purposes than producing the grand history of all time.,0,1,0,0,0,1397
e,249,sn.48.4.03_nonotes.txt,"This alienation is productive: writing begins in the space of estrangement, amongst the three languages she now speaks and the ideologies they prescribe for their speakers.",1,0,0,0,0,1398
e,219,modernismmodernity.2016.23.1.113_nonotes.txt,"Pound's person is built by the structure of the house in which he lives-he is institutionalized-a relationship suggested already in the poem's first two stanzas: ""This is the house of Bedlam.",1,0,0,0,0,1399
b,243,asr.2016.81.4.720_nonotes.txt,"A bachelor’s degree is required for most “good” jobs today, but scholars and policymakers are increasingly reemphasizing career and technical education (CTE) and advocating mid-skill, sub-baccalaureate jobs as smart alternatives to those requiring a four-year college degree.",1,0,0,0,0,1400
b,189,ci.42.2.684354_nonotes.txt,"A painting like Interior with Woman at Piano, Strandgade  (YEAR) epitomizes the fundamental tension of Hammershøi’s interiors between the austere routine of everyday life, as he conceived it, and the sensuous pleasure and psychological absorption of art.",0,1,1,0,0,1401
b,318,asr.2016.81.2.215_nonotes.txt,"We propose a theoretical synthesis between these two approaches, allowing us to consider heterogeneity on both sides of the audience–producer interface.",1,0,0,0,0,1402
e,192,modernismmodernity.2016.23.4.813_nonotes.txt,"Here we should stress that even though the temporal organization of the novel is to some extent organized by nature, this framing functions not as a leftover of a traditional peasant past (in which the changing of the seasons can still be registered as a key facet of social existence), but rather as a symbol of the temporal scheme of capitalist agriculture, in which nature is harnessed to the process of accumulation.",0,1,1,0,0,1403
e,249,ahr.2016.121.1.39_nonotes.txt,"Some forty years ago, Eugene Genovese argued that before the Haitian Revolution, slave rebellions were “restorationist” rather than “revolutionary”; that is, people sought “freedom” for themselves rather than, inspired by “bourgeois-democratic” thought, “the abolition of slavery as a social system.”",0,1,0,1,0,1404
b,237,pmla.2016.131.1.64_nonotes.txt,"While A Key is familiar to scholars of early America as a printed record of European and Native American contact, the disciplines of literary criticism and book history stand to benefit from an examination of Williams's vocabulary as a performative text whose material instantiations raise important questions for how we study books in time and in cultural space.",0,1,1,0,0,1405
e,270,ci.42.3.685601_nonotes.txt,"It enabled the arrival of biotechnologies that led to human assisted reproductive technologies (ART), the production of embryonic stem cells from YEAR, the cloning of Dolly the sheep in YEAR, and that of many other species of mammals since then.",1,0,0,0,0,1407
b,168,sr.55.2.03_nonotes.txt,I conclude by offering tentative explanations for what might have made Wales so important and controversial a figure and calling for a more thorough critical examination of Romantic-era literature from and about Wales.,1,0,0,0,0,1408
b,189,sr.55.3.04_nonotes.txt,What is often stressed in contemporary scholarship is that behind Romanticism's romance with individualism and solitariness lay an environment of sociable and interpersonal exchange that decisively conditioned the parameters under which texts were actually produced.,0,1,0,0,0,1411
e,300,pmla.2016.131.5.1256_nonotes.txt,"At the same time, Moore's translation is a warning to ""Grandiloquent,"" a name that transforms a commentary on the powerful—""les grands""—into a critique of rhetorical bluster.",1,0,0,0,0,1412
b,288,asr.2016.81.5.1039_nonotes.txt,"On the contrary, the black-white gap in college graduation is significantly larger among male students than among female students.",0,1,0,0,0,1413
e,174,ahr.2016.121.2.403_nonotes.txt,"Yet in retrospect Los ingenios marked the apogee of the sugar-slavery nexus, not its promising future.",0,1,1,0,0,1414
e,249,pmla.2016.131.5.1207_nonotes.txt,"His paradoxical antimony suggests that translation is intrinsic to the use of language, as we move between different registers in order to communicate and make ourselves comprehensible.",0,1,0,1,0,1415
b,180,modernismmodernity.2016.23.3.631_nonotes.txt,"Its very conceit-what Miéville calls the ""salvagepunk"" rewriting of Melville's novel-dramatizes a relationship to a particular American literary imagination.",0,1,1,0,0,1416
e,219,sn.48.4.01_nonotes.txt,"In the final episode, “Penelope,” a half-asleep Molly Bloom is contemplating her sexual exploits with the virile Boylan, who “must have come  or  times with that tremendous big red brute of a thing he has” (.–), in language that leaves very little to the imagination.",1,0,0,0,0,1417
b,144,ci.42.3.685608_nonotes.txt,"With modern philology’s insistence that language carried its own history and that such histories could be the key to understanding human history more broadly, language entered the “order of time” proper and turned into an “object”.",0,1,0,0,0,1418
b,183,nlh.47.2.631302_nonotes.txt,"He is also well known, especially among people in the humanities, as a subtle analyst of modernity and, more generally, as a vigorous advocate of environmentalism.",0,1,0,0,0,1419
e,261,ci.42.4.686949_nonotes.txt,"Gleason told Brown University president Francis Wayland that she could handle five looms at a time, though three or four was her usual load.",1,0,0,0,0,1420
b,180,nlh.47.4.643669_nonotes.txt,"The distinctive inflection they gave to the concept came in how they routed previous descriptions of the artwork’s ontology through their concern with the abstract and the concrete, the New Critical version of what had previously been described as the individual and the universal, the particular and the general, or the immanent and the transcendent.",1,0,0,0,0,1422
b,339,asr.2016.81.3.488_nonotes.txt,It does so by comparing trajectories of labor party support in the United States and Canada.,1,0,0,0,0,1423
b,198,nlh.47.1.626119_nonotes.txt,"We interpret texts by projecting them against an aspect of our worldview, and this “projection” constitutes the ground of a given interpretation.",0,1,0,0,0,1424
b,189,modernismmodernity.2016.23.2.423_nonotes.txt,Mansfield's description suggests an echoic opening and closing between the sunset and Mansfield's own body's response to it.,1,0,0,0,0,1425
e,210,modernismmodernity.2016.23.2.297_nonotes.txt,"In the process of encountering this complexity, the text seeks to initiate ""a step forward in a walk of knowledge and liberation from the rhetoric of the clash of civilizations that rules the present.""",1,0,0,0,0,1426
e,222,sn.48.3.06_nonotes.txt,"Why don’t we start mapping these sounds and their functions, their frequency, intensity, and distribution in individual novels and particular subgenres?",1,0,0,0,0,1427
e,345,asr.2016.81.6.1251_nonotes.txt,This study is one step in that direction.,1,0,0,0,0,1428
e,288,asr.2016.81.1.107_nonotes.txt,"Although we know little about the rate of accumulation (or loading) in most fields of life course inquiry, studying bursts of accumulated exposures, both positive and negative, may be pivotal for identifying triggering events, resilience, and sensitive periods of the life course.",1,0,0,0,0,1429
b,183,ahr.2016.121.2.492_nonotes.txt,"The East German socialist ethos was not the cooperative vision that inspired the builders of Co-op City, however much each was a response to consumerism and individualism.",0,1,0,0,0,1430
b,282,sn.48.2.04_nonotes.txt,"In its stead, he theorizes the potential of aesthetic form to synthesize meaning from the interstitial space that exists between what we normally think of as different points of view.",0,1,0,1,0,1431
b,174,modernismmodernity.2016.23.2.341_nonotes.txt,"By YEAR- only two years after the master criminal's inception-thirty-three Fantômas novels were on the market, and a very successful five-part film serial had been launched.",1,0,0,0,0,1432
e,279,asr.2016.81.4.696_nonotes.txt,The determinants of marital stability for modern marriages are thus neither post-gender nor entirely parallel to those of earlier marriages.,0,1,0,0,0,1433
e,234,pmla.2016.131.5.1328_nonotes.txt,"Baucom draws on the arguments of Giovanni Arrighi to show how the material processes of postindustrial societies—the triumph of a finance capital that generates wealth from capital itself, from the seemingly infinite mobility and self-replicating character of fictional money—are intensified reprisals of processes operative in the heyday of British colonialism.",0,1,0,1,0,1435
b,219,pmla.2016.131.3.636_nonotes.txt,"Manhattan Transfer is located in the world of the segmented spectacle of situations and set pieces of burlesque and vaudeville performance, which from the YEARs onward became increasingly associated with the variety show format.",0,1,1,0,0,1436
b,249,nlh.47.1.626116_nonotes.txt,"But this “elitism” has to be seen in the larger context of a critical theory of modernity in which reason, as the major value of the Enlightenment, has been reduced to instrumental reason, and instrumental reason has gained an ever increasing hold over the subject—reaching, in Horkheimer and Adorno’s view, almost totalitarian dimensions in the American society they encountered in the YEARs.",0,1,0,0,0,1437
e,180,modernismmodernity.2016.23.4.733_nonotes.txt,"These devices indeed transformed their bearers into spectacles wandering the city streets, beams of light and images circulating amongst the crowds.",1,0,0,0,0,1439
e,207,ahr.2016.121.2.437_nonotes.txt,"But they can also provide an illusion of specificity, obscuring broader patterns that can be seen more easily by employing a wider geographical frame.",0,1,0,0,0,1440
b,219,nlh.47.2.631297_nonotes.txt,Are there any crucial subtleties that are not accounted for?,1,0,0,0,0,1441
e,201,ahr.2016.121.3.824_nonotes.txt,"They were nostalgic for a national unity that never existed, not in August YEAR and certainly not in the months that followed.",0,1,0,0,0,1442
e,204,ci.42.4.687203_nonotes.txt,"Poe’s experiments showed that far from stopping motion, the turn to matter—whether undertaken by scientists, cultural historians, philosophers, or poets—generates new cycles of creation and collapse.",0,1,1,0,0,1443
e,258,asr.2016.81.2.290_nonotes.txt,"This finding likely reflects the broader spectrum of entrenched and contemporary racial disadvantage in U.S. society, which cautions against the overly sanguine conclusion that racial differences in homicide are likely to be eliminated in the near future.",0,1,0,0,0,1444
b,288,asr.2016.81.5.857_nonotes.txt,"Legal cynicism is widely believed to result in citizens withdrawing from the police, particularly by refusing to report crime to the authorities.",0,1,0,0,0,1446
e,300,asr.2016.81.1.29_nonotes.txt,"Failure to account for the intersection of gender and race in the mechanisms leading to the wage effect of marriage will oversimplify the complex, heterogeneous nature of marriage.",0,1,0,0,0,1447
b,246,ci.42.4.686960_nonotes.txt,"Long after Jacques Derrida, headlines in the New York Times now routinely use—or misuse—the term: recent examples include “Deconstructing a Demagogue”; “Deconstructing a Chromosome”; and “Deconstructing the Perfect Burger” (use a cast-iron pan and an – ratio of fat to lean).",1,0,0,0,0,1448
e,309,asr.2016.81.1.57_nonotes.txt,"These identities vary in salience; more prominent identities, at the top of one’s hierarchy of available identities, are more likely to be referenced than are lower-ranked identities.",0,1,0,0,0,1449
b,177,ahr.2016.121.4.1196_nonotes.txt,"Although international organizations such as WHO did not have the means to enforce it, this code of conduct was effective nonetheless in pressuring Nestlé, at least for a while, to change its marketing strategies.",1,0,0,0,0,1450
b,255,sr.55.1.05_nonotes.txt,"Thirdly, and this point is in a sense at the heart of this essay, one should be very cautious in speculating about the contents of other people's minds, especially when they are long dead.",0,1,0,0,0,1451
b,198,nlh.47.1.626119_nonotes.txt,Thesis  is as follows: A reading inspired by cognitive science (RICS) is not necessarily a better interpretation than one using a nonscientific theory as ground (AOR).,1,0,0,0,0,1452
b,234,nlh.47.4.643671_nonotes.txt,"If taste has been used as an optic for considering “status seeking” (and its inverse—“status shaming”), we should also consider treating taste as an optic for recognizing how Jacques Rancière’s “distribution of the sensible” and Lauren Berlant’s “historical sensorium” have been generated by epochal attunements to new materials and affective relations.",0,1,0,0,0,1453
e,141,modernismmodernity.2016.23.3.651_nonotes.txt,"There is no metadiscourse with which to portray this cloven space, only immanent language games that can be hijacked to expose their limits and, with them, the social tectonics that subtend them.",0,1,0,0,0,1454
e,294,asr.2016.81.5.877_nonotes.txt,"One additional factor that is beyond the scope of this study, but that future work should pay attention to, is the role of homogeneity—particularly racial or ethnic and socioeconomic homogeneity—in these dynamics.",1,0,0,0,0,1455
b,279,nlh.47.2.631307_nonotes.txt,"On the other hand, in the so-called “social turn” in poststudio arts practice (referring to relational practices and socially engaged or community-based art), art is acknowledged as inextricable from social networks of distribution and display.",0,1,0,1,0,1456
b,201,ahr.2016.121.3.824_nonotes.txt,"Among them, photography is particularly suited to and complicit in the construction of the event because it accords myths the trappings of objectivity.",0,1,0,0,0,1457
b,249,ahr.2016.121.1.39_nonotes.txt,"To focus on women is to notice that women overlapped with, though they were not contiguous with, another group that seldom receives much attention in scholarship on slave revolts.",0,1,0,0,0,1458
e,192,modernismmodernity.2016.23.4.813_nonotes.txt,"Under this new project, small ownership becomes an impossibility, a turn thrown into relief in the case of Manuela; she might have entertained the thought of becoming a property owner at a specific moment in time, but in the longer durée of Chilean modernity, this subject-position is rendered impossible.",0,1,0,0,0,1459
e,207,ahr.2016.121.2.437_nonotes.txt,"She no longer looks like an iconoclastic heroine; instead, she appears to be part of a wider trend in which women in various rural hinterlands left to work in the urban service economy, sometimes without their families’ permission, sometimes at their families’ behest.",0,1,1,0,0,1460
b,171,sr.55.2.05_nonotes.txt,"In the ""Preface"" to Lyrical Ballads, Wordsworth had observed that nascent industrialization, urbanization, and standardization had produced among readers ""a craving for extraordinary incident which the rapid communication of intelligence hourly gratifies.""",0,1,0,1,0,1461
b,282,pmla.2016.131.5.1239_nonotes.txt,I begin by showing how Bâ's success came to be bound up with two interpretations of her novel: as a broadside against the institution of polygamy in Senegal and as a celebration of literary culture's self-fashioning powers.,0,1,1,1,0,1462
e,177,ci.43.1.688292_nonotes.txt," What “The Ideal Star-Fighter” does instead, I think, is to inaugurate with the rest of Brass a poetics for which the ever more comprehensive calibration of systemic and systematic falsity becomes the most pressing aesthetic task, a task that Prynne’s poetry continues, by and large, right up to the work of the late YEARs.",0,1,1,0,0,1463
e,201,ahr.2016.121.3.824_nonotes.txt,"By YEAR, the production of Liberation books had slowed to a trickle.",1,0,0,0,0,1464
e,186,sr.55.2.02_nonotes.txt,"For the poet and his audience alike, the transition from spontaneity to tranquility ensures the worth of the verse, and rescues poetry from the dangerously vigorous immediate response.",0,1,0,0,0,1465
b,201,pmla.2016.131.3.668_nonotes.txt,"What we see here, in other words, is that a text's form and its medium often globalize in contrary ways.",0,1,0,0,0,1466
b,183,sn.48.1.04_nonotes.txt,"The second part of this study then shows how such class- and gender-based anxieties, which saturate production and distribution of Ferber’s fiction, present themselves in several of her key texts in the form of particularly middlebrow versions of feminism and social criticism more broadly.",0,1,0,0,0,1468
b,189,ci.42.2.684354_nonotes.txt,"Although this is possible (even likely), it is impossible to prove and unnecessary to the argument I mean to pursue.",1,0,0,0,0,1469
b,216,sn.48.1.02_nonotes.txt,Adam’s skill is crucial to his success and to the future of his community as well.,1,0,0,0,0,1470
e,306,asr.2016.81.1.190_nonotes.txt,"Regardless of whether they are part of the minority or majority, and regardless of whether they are united on identity grounds that go beyond economic status, elites need to trust the state to represent their interests for state building to occur.",0,1,0,0,0,1472
b,219,modernismmodernity.2016.23.1.113_nonotes.txt,"Just as the institutionalized Pound exercised a reflected kind of institutional power, presiding over a coterie of regular visitors and influencing, directly and indirectly, public discourse about the place of the poet in the national culture, so too did the consultant, a poet in and of the institution, find her own identity and behavior casually policed by the discipline of the same state power that had given her an office (and Pound a cell).",1,0,0,0,0,1473
b,273,asr.2016.81.1.134_nonotes.txt,"Sociologists have drawn on stress process theory, which contends that structural conditions produce stress that affects subjective well-being.",1,0,0,0,0,1474
b,345,asr.2016.81.6.1251_nonotes.txt,"The current scale of contracting is extensive: a YEAR nationally representative survey found that governments entered into , contract or grant relationships with , nonprofits.",1,0,0,0,0,1475
b,180,ahr.2016.121.1.17_nonotes.txt,"The VOC operated across a huge geographical area stretching from the Cape of Good Hope to Japan; and depending on where they planted the flag, its representatives faced very different political realities.",1,0,0,0,0,1476
b,285,pmla.2016.131.5.1284_nonotes.txt,"Similarly, in Sozaboy, Saro-Wiwa claimed the Biafran War as the possession of speakers of Nigerian pidgin.",1,0,0,0,0,1478
b,171,sr.55.2.05_nonotes.txt,This craving was satisfied only by those popular but ephemeral publications that appeared with greater and greater frequency during the YEARs and whose ephemerality distinguished them from the timeless works of art produced by genuine poets.,0,1,0,0,0,1479
e,264,modernismmodernity.2016.23.2.365_nonotes.txt,"For all its prolixity, that is already Mafarka's aim, too.",1,0,0,0,0,1480
b,309,asr.2016.81.1.57_nonotes.txt,"Because most surveys use a two-question approach in which Hispanic origin is distinguished from race, it is often impossible to separate respondents of Latino/non-Latino parentage from respondents who have two Latino parents and identify their ethnicity as Hispanic but their race as white, black, Asian, or other.",1,0,0,0,0,1481
e,261,pmla.2016.131.3.622_nonotes.txt,"Global modernism, perhaps, has yet to account for the affective possibilities offered by writers like Narayan, who do not write novels in the ways we associate with Anand, Rao, Ahmed Ali, Premchand, or Tagore (among countless others), that foreground political commitments, or by writers like G.",0,1,0,0,0,1482
e,306,asr.2016.81.5.1014_nonotes.txt,"To conclude, I advance masculinities theory by examining the racially stratified nature of the male breadwinning role.",1,0,0,0,0,1483
b,297,asr.2016.81.5.921_nonotes.txt,I highlight two important distinctions in how community residents understand industrial projects.,1,0,0,0,0,1484
e,216,sr.55.1.02_nonotes.txt,"The names given for ""Intellectual Beauty"" (including ""Intellectual Beauty"") would then have the potential to engage with the gesture and problem of the gift, which makes any name as such possible in the first place.",0,1,0,0,0,1486
e,222,sn.48.3.06_nonotes.txt,"Returning to animal sounds, some characters attend to the beauty and opacity of the sounds made by birds, bacteria, and Capgras patients, others do not, and this quasi-music hence helps to identify communities of attentive listeners vis-à-vis characters who remain deaf to these rich but subtle sounds, recorded in Powers’s novels if not in all other sound recording media.",0,1,0,0,0,1487
b,165,sr.55.2.04_nonotes.txt,"""To Immagination"" was probably composed shortly before this date using Bloomfield's usual technique of composing the poem in his head (often while at the workbench) and writing it down afterwards.",1,0,0,0,0,1488
e,189,ci.42.3.685602_nonotes.txt,"Moreover, there is still an effort to be made in order for sublimation to become revolutionary.",1,0,0,0,0,1489
e,291,modernismmodernity.2016.23.4.875_nonotes.txt,The moral relativist of the twenties lives on even when the dystopian synthesis mandates a despairing end.,1,0,0,0,0,1490
e,237,sr.55.3.02_nonotes.txt,What might have been the impact on his contemporaries of the formal tensions I have traced through Park's text?,1,0,0,0,0,1491
e,234,pmla.2016.131.5.1328_nonotes.txt,"Still, the conjunction among a specific regime of capitalist accumulation, the birth of historical fiction as a form, and that form's critical typifications is extremely suggestive.",0,1,1,0,0,1492
b,210,ci.43.1.688306_nonotes.txt,"I am still struck by the blatant dissonance, by the lack of fit between the unrestrained romanticism of the pop song, with its expressed longing for lasting love, and a gay bathhouse, given the specific purposes that a gay bathhouse is meant to serve.",1,0,0,0,0,1493
b,189,ci.42.2.684354_nonotes.txt,For this writer some spiritual uncertainty in the artist’s pictures makes the viewer restless.,0,1,0,0,0,1495
e,183,ahr.2016.121.2.492_nonotes.txt,"However, it is worth reflecting that the fundamental issues Marzahn and Co-op City were designed to address—namely, how to provide decent housing for people of modest means and how to create a society built on communitarian principles—remain unresolved to this day.",0,1,0,0,0,1497
e,258,nlh.47.1.626112_nonotes.txt,"Tissue transfer, of course, can also occur across species.",1,0,0,0,0,1498
b,216,sr.55.4.05_nonotes.txt,"As Timothy Morton suggests, this aesthetic noise or blur results from the literature's very effort to ""shuffle subject and object back and forth so that we may think they have dissolved into each other.""",0,1,0,1,0,1499
e,285,ci.43.1.688305_nonotes.txt,Human activities portrayed on pictorial bronzes best reflect this profound change.,0,1,1,0,0,1500
b,282,nlh.47.2.631305_nonotes.txt,"In any case, I will reserve most of my commentary for the university systems I know best: the United Kingdom and the United States.",0,1,0,0,0,1501
e,258,modernismmodernity.2016.23.1.141_nonotes.txt,"These women escape domesticity by pursuing the pleasures figures provide, even as Katharine's very love of mathematics and Isa's account book speak to the inevitable necessity of tallying.",1,0,0,0,0,1502
e,168,sn.48.1.03_nonotes.txt,"In YEAR, the Nation’s reviewer lumped Hedged In with the derided class of antebellum sentimental novels, claiming that “the chief impression that it makes is that there must be those who love to indulge themselves in wanton grieving” .",1,0,0,0,0,1504
e,207,pmla.2016.131.5.1222_nonotes.txt,"Vent d'Ailleurs's ultimate goal is to convert what was once the centripetal attraction of established houses, directed toward the incorporation of postcolonial exoticism, into reverse, centrifugal pathways of relation that align with new intersectional and transversal geographies.",0,1,1,0,0,1505
b,189,ci.42.2.684354_nonotes.txt,"His painted interiors, which have come to stand for the inward turn of Danish art and literature in the YEARs, are appreciated for their aesthetic rigor, contemplative calm, austere tonalities, and brooding atmospheric effects.",0,1,1,0,0,1506
b,279,asr.2016.81.4.828_nonotes.txt,"Social perceptions are thus represented as mean ratings along the dimensions of evaluation, potency, and activity, averaged across a sample of respondents from the same language culture to create an EPA profile—a single point within three-dimensional affective space.",1,0,0,0,0,1508
b,258,asr.2016.81.2.290_nonotes.txt,"We combine this information with several rich data sources to explore whether racial/ethnic rates of serious violence have changed significantly in recent decades, and which social processes influence white-black-Hispanic homicide gaps—and changes in these gaps—over time.",1,0,0,0,0,1509
e,192,ci.42.4.686961_nonotes.txt,He was thinking how prophets such as Moses or Mohammad mixed oral and literate modes.,1,0,0,0,0,1510
e,261,pmla.2016.131.1.101_nonotes.txt,This is an insight that Jane Eyre furnishes in the figure of Jane Eyre (writing) herself.,1,0,0,0,0,1511
b,303,asr.2016.81.1.85_nonotes.txt,"In an analysis of socioeconomic success, it would be difficult to identify the net effect of intermarriage.",1,0,0,0,0,1512
b,216,ahr.2016.121.3.727_nonotes.txt,"They came from different places of birth, backgrounds, and levels of education and training; belonged to different orders or branches of service; and invested their service with different meanings.",1,0,0,0,0,1513
e,273,asr.2016.81.1.134_nonotes.txt,"Researchers seeking to develop and test interventions advancing subjective well-being should move beyond IT workers to consider the service sector, blue-collar jobs, and other white-collar work environments and how economic hardship may moderate any intervention effects.",1,0,0,0,0,1514
e,324,asr.2016.81.2.396_nonotes.txt,"Research drawing from newspaper coverage or new data sources, such as communications in social media and organizational responses through press releases and other media, could examine these processes in greater detail.",1,0,0,0,0,1516
b,279,asr.2016.81.4.828_nonotes.txt,"Most importantly, its mathematical models do not capture the uncertain, dynamic, and sometimes paradoxical nature of identity noted in the social psychological literature.",1,0,0,0,0,1517
e,288,asr.2016.81.5.857_nonotes.txt,"Because this study relied on administrative records, its findings can be replicated in other locales.",1,0,0,0,0,1519
e,219,modernismmodernity.2016.23.2.277_nonotes.txt,"Without the efforts of Cornell, Olivier, McClintic, Galantière, Leigh, and others, Anouilh's Antigone would have remained more clearly understood as a compromised work, one that could not be performed without a full recognition of its affiliations.",1,0,0,0,0,1520
b,222,modernismmodernity.2016.23.1.89_nonotes.txt,"This phrase, a useful entry point into cybernetic theory, comes from a technical treatise that Wiener published in YEAR.",1,0,0,0,0,1521
e,285,pmla.2016.131.5.1284_nonotes.txt,"Manmuswak, a shape-shifter, reappears in the novel as the bearer of an ambiguous white lag, as a nurse in the hospital school, and finally as a supervising soldier who murders war prisoners.",1,0,0,0,0,1523
b,219,nlh.47.2.631304_nonotes.txt,Since this human “waste” affects other lifeforms—by acidifying the oceans or raising the average surface temperature of the planet—the crisis requires us to “imagine sympathetically the predicament” of not just humans but of nonhumans as well.,0,1,0,0,0,1524
e,174,modernismmodernity.2016.23.2.341_nonotes.txt,"Here and elsewhere, Bordwell concludes, manipulations of size within the frame in addition to ""differences of tonality, overall composition, movement, character glance, and informative features of human bodies (such as faces, eyes and hands)"" serve to steer and guide the audience's attention and to facilitate their journey through the film's narrative universe.",0,1,0,1,0,1525
b,219,pmla.2016.131.3.636_nonotes.txt,"His allusion to this moment in theater, media, and pinup girl history clarifies the crucial importance of his work, and particularly of his first major novel, Manhattan Transfer (YEAR), to an understanding of American modernism and the history of the novel more generally.",0,1,1,0,0,1526
b,276,nlh.47.2.631299_nonotes.txt,The growth of critique is not entirely due to the desire for dominion or for aristocratic immunity from guilt—or at least from gullibility.,0,1,0,0,0,1527
b,273,sn.48.3.01_nonotes.txt,"Flaubert, however, rescues art from consumer culture by shifting the grounds of aesthetics from subject matter to manner or style.",0,1,0,0,0,1528
