section,sent.no,filename,sentences,neutral,generalization,exemplification,attribution,conditional,ID
b,219,ci.42.3.685606_nonotes.txt,"Vienna, the city that Reger—or, rather, his literary creator—hated so passionately, is a case in point; as late as the YEARs, Viennese shops sold not only the “window stools” mentioned in Bernhard’s novel but also Fenstergarnituren, or cushioned boards on which one could comfortably rest one’s arms while leaning out of the window.",1,0,0,0,0,1117
b,336,pmla.2016.131.5.1299_nonotes.txt,"Because the vastly differentiated field of letters and verbal expression stretching around the planet cannot usefully be united under the totalizing banner of literature, we remain unsure what, exactly, constitutes the literary.",0,1,0,0,0,1118
e,318,asr.2016.81.2.215_nonotes.txt,"We show that, at least in cultural fields, this assumption is incorrect: there exists variability in audience members’ receptiveness toward genre crossover.",0,1,0,0,0,1119
b,276,asr.2016.81.6.1190_nonotes.txt,Sociological consensus on the definition and foundational elements of culture has been elusive.,0,1,0,0,0,1121
e,141,modernismmodernity.2016.23.3.651_nonotes.txt,"Style, wit, panache, the wink that includes, the barb that excommunicates: all these flamboyant signatures of embodiment and positionality are, in an ultimate irony, issued on behalf of a ""post-subject,"" a non-person, whose function as stylist is less to shore up belief in the fiction of a durable subjectivity than it is to enlist an army for the ensuing melee.",0,1,0,0,0,1122
b,303,asr.2016.81.1.85_nonotes.txt,The second challenge is the difficulty of disentangling measures of cultural assimilation from those of socioeconomic success.,1,0,0,0,0,1123
b,216,ci.42.3.685604_nonotes.txt,"To the extent that photographs are “effects of the radiations from the object,” they are indexical signs, as are all signs which register a physical trace.",0,1,0,0,0,1124
e,195,sr.55.1.04_nonotes.txt,"In one sense, The Entail finally attains the coherence its world has so lacked, allowing for the marriage of residual culture to the modern commercial framework.",0,1,0,0,0,1125
b,195,sr.55.1.04_nonotes.txt,"A pervasive ""dialectics of improvement"" runs throughout the period and its literature, frequently understood via the negotiation of residual Scottish cultural formations against a dominant Britishness that could monopolize discourses of improvement.",0,1,0,0,0,1126
b,186,ci.42.3.685607_nonotes.txt,"Within a few months, the text of the speech was made known to all Communist Party members and to many other members of Soviet society.",1,0,0,0,0,1128
b,237,pmla.2016.131.1.64_nonotes.txt,"Representatives of a number of groups—national, regional, Protestant, indigenous—reproduced and continue to reproduce A Key.",1,0,0,0,0,1129
b,159,sn.48.1.05_nonotes.txt,"Whereas homosocial discourse in Goodbye, Columbus is confined to such fleeting moments, Roth’s second book, Letting Go (YEAR), is structured around a textbook example of what Sedgwick calls triangulation.",0,1,0,0,0,1130
b,168,sr.55.2.03_nonotes.txt,"What emerges from these two novels is a notion of Wales as at once intrinsic and fatal to the project of British expansion-a Potosí, metaphorically speaking.",0,1,1,0,0,1131
e,285,pmla.2016.131.5.1284_nonotes.txt,"But why, if Mene wants to reach this specific demographic, would not Saro-Wiwa have defined the character's audience more narrowly?",1,0,0,0,0,1133
b,321,asr.2016.81.6.1223_nonotes.txt,"For instance, jury members interpret and discuss others’ eyewitness testimonies to render verdicts, and hiring and promotion committee members discuss others’ peer performance evaluations to arrive at employment decisions; these discussions often result in race- and gender-biased outcomes.",0,1,0,0,0,1134
b,237,pmla.2016.131.1.84_nonotes.txt,"My contention that the atmosphere in Jane Eyre (YEAR) authorizes women's physicality and its essential role in the creative process assumes a feminist approach to what, in recent years, has emerged as a critical field of atmospheric studies.",0,1,1,0,0,1135
b,108,ahr.2016.121.3.780_nonotes.txt,SIGNIFICANT GAPS PERSIST IN THE scholarship on the university.,0,1,0,0,0,1137
b,321,asr.2016.81.6.1223_nonotes.txt,"In recent years, increasing social media use has magnified this effect.",0,1,0,0,0,1139
b,201,pmla.2016.131.3.668_nonotes.txt,"Although the reviewer was right that Arnold would eventually be a name only among specialists in Victorian poetry, the rest of this prophecy sounds like a colonialist fantasy of a Western writer re-instructing the colonized in their own traditions.",0,1,1,0,0,1140
b,246,asr.2016.81.2.242_nonotes.txt,"In contrast to this expectation, our results point to a negative relationship between levels of the foreign-born population and German natives’ attitude toward welfare support, which is both highly significant and distinctive.",0,1,0,0,0,1143
e,333,asr.2016.81.5.900_nonotes.txt,"Relative to its small size, Denmark has high levels of geographic mobility, on par with the United States.",0,1,0,0,0,1145
e,369,nlh.47.4.643672_nonotes.txt,"Etymologically speaking, when we “rehearse” (a story or a performance), we are plowing old ground—opening old wounds.",0,1,0,0,0,1146
e,159,sn.48.1.05_nonotes.txt,"In particular, I hope that other Roth scholars might explore further the territory staked out by this essay, enabled by an awareness that masculinity in his work is too fluid and dynamic to be accommodated by the conventional binaries of heterosexual and homosexual, feminized Jew and hyper-masculine Gentile, the “ordinary sexual man” and the transgressively desiring male subject.",0,1,0,0,0,1148
e,282,pmla.2016.131.5.1239_nonotes.txt,"But Dieng positions her novel as a gift to her reader, a gift that puts the reader in the author's debt.",0,1,0,0,0,1149
e,174,modernismmodernity.2016.23.2.341_nonotes.txt,"Instead, the addressees of both the written and the screened Fantômas are invited to conjecture and interlink, to recognize and to compare, to detect correspondences and to draw  conclusions, not in order to come to a larger underlying truth, but to keep abreast of the troubled waves of modernity without being pulled under.",0,1,0,0,0,1151
e,159,ci.42.4.686959_nonotes.txt,"In this poem, the schadenfreude of the troll finally finds its target, even if the address is indirect and incomplete, and (as he acknowledges) it personifies in the figure of Thatcher complex processes of economic restructuring.",0,1,1,0,0,1154
b,276,nlh.47.2.631299_nonotes.txt,"Latour’s signature text in this respect is We Have Never Been Modern, which seems to take vast and mischievous pleasure in dismantling the core assumption of social theory, economic thought, and anthropological inquiry that, whatever else we may be, we can be sure at least that we are modern, in the sense that we have somehow been propelled into a condition in which we must stand outside and opposed to merely natural existence.",0,1,0,1,0,1157
b,285,sn.48.3.03_nonotes.txt,"What makes this fact remarkable is that, more than any other novelistic genre, the Bildungsroman tends to have a rigidly utilitarian economy.",0,1,0,0,0,1158
e,270,asr.2016.81.5.981_nonotes.txt,"In daily life, legal status, race, and other attributes are correlated.",0,1,0,0,0,1161
b,366,asr.2016.81.1.165_nonotes.txt,Such beliefs establish baseline expectations about the treatment that subordinates will encounter.,0,1,0,0,0,1162
e,249,nlh.47.1.626116_nonotes.txt,"But he provided the most influential model for what links all poststructuralist theories of the subject, namely the claim that the subject is inaccessible in its “true” inner core.",0,1,1,0,0,2246
b,204,nlh.47.2.631300_nonotes.txt,"Latour, as a philosophy graduate, was for his part convinced that one could no longer do philosophy without carrying out inquiries in social science.",0,1,0,1,0,2247
b,195,sr.55.3.05_nonotes.txt,Popular guidebooks treated the picturesque as a set of con-/ vendons more than a coherent philosophy.,0,1,0,0,0,2249
b,246,sr.55.4.02_nonotes.txt,"Parodies, indeed, were a significant factor in the politicization process: in order to undermine radical verse's claim to social and political authority, satirists mimicked its signature metrical, as well as formal and lexical, devices, revealing their importance in the course of attacking them.",0,1,0,0,0,2250
e,219,ci.42.3.685606_nonotes.txt,"We have not stopped spending considerable amounts of time at windows, but these days we stare at the windows on our computer screens.",0,1,0,0,0,2254
b,219,nlh.47.2.631297_nonotes.txt,"Let’s tackle the case of history where the journey through time, and also through the career of the historian, is mundane; I would claim it is all surfaces.",0,1,0,0,0,2255
e,249,nlh.47.1.626116_nonotes.txt,"By emphasizing the central role of Lacan, I certainly do not want to claim that all poststructuralists followed Lacan.",0,1,1,0,0,2256
b,303,asr.2016.81.3.447_nonotes.txt,"Conceived amid the Great Depression, Keynesian economics sees market mechanisms as prone to failure and being incapable, on their own, of bringing supply and demand to equilibrium to generate full use of the economy’s productive capacity.",0,1,0,1,0,2258
b,246,asr.2016.81.3.575_nonotes.txt,Variation in state criminal justice and welfare programs affects the risk that families may abuse or neglect their children.,0,1,0,0,0,2259
b,285,asr.2016.81.6.1132_nonotes.txt,"Despite a trend toward greater acceptance of same-sex relationships, many people still stigmatize sexual minorities and often view them as immoral.",0,1,0,0,0,2261
e,177,ahr.2016.121.4.1196_nonotes.txt," WHILE THE CODE LACKED ANY REAL legal status, the Nestlé boycott was one of the most successful consumer movements of the period in securing support from governments, international organizations, and ordinary people, and contributing to the rise of fair trade.",0,1,1,0,0,2265
b,303,asr.2016.81.3.447_nonotes.txt,"Subsequently, the view that the inflation rate is driven solely by the growth rate of the money supply has become economic orthodoxy.",0,1,0,0,0,2266
b,297,asr.2016.81.4.668_nonotes.txt,"This, we argue, not only points toward a previously undetected form of intra-occupational inequality, but it also underlines the theoretical limitations of using occupation alone to understand class destination.",0,1,0,0,0,2267
b,252,asr.2016.81.6.1161_nonotes.txt,"Moreover, given that there is no parallel fatherhood wage penalty, the motherhood penalty contributes to the overall gender gap in pay.",0,1,0,0,0,2268
e,201,ahr.2016.121.3.824_nonotes.txt,"Memories, after all, although often passed on firsthand and by word of mouth, are also transmitted by images and narratives.",0,1,0,0,0,2269
b,237,modernismmodernity.2016.23.3.539_nonotes.txt,"More than the empty tracts of space between Earth and Sun, it is the ground beneath our feet, its ""caverns measureless to man,"" that invokes an alien sublimity: wider than the Empyrean are the uncanny depths and stranger its wisdom.",0,1,0,0,0,2271
b,276,asr.2016.81.6.1190_nonotes.txt,The relative benefits of occupying positions of network brokerage versus closure have been a major focus in recent scholarship on social networks.,0,1,0,1,0,2273
b,261,sn.48.4.02_nonotes.txt,"For what is formless cannot be grasped, or committed to memory.",0,1,0,0,0,2277
b,141,modernismmodernity.2016.23.3.573_nonotes.txt,The response assumes that the artwork is ontologically distinct from the world and the consciousness it is claimed to represent or encapsulate in essence.,0,1,0,1,0,2278
b,141,modernismmodernity.2016.23.3.573_nonotes.txt,"The problematic status of West's novels vis-à-vis mass cultural society, their approach to the reification of social life accelerated by the mechanical reproduction of experience, and the unresolved tension between the characters' uncertain agency and the recalcitrance of the objects with which they engage have found resonance in Adorno's unresolved questioning of the special status of the work of art vis-à-vis other cultural artefacts and in his implacable scrutiny of the relation between the subjective dimension of aesthetic experience and the problem of the structure of the artwork.",0,1,0,1,0,2283
b,183,sn.48.1.04_nonotes.txt,The problems of Ferber’s legacy exemplify the problems of the tier of mid-century literature sometimes called “middlebrow.”,0,1,1,0,0,2285
e,255,sn.48.4.05_nonotes.txt,"There are subjects that can only be explored through leaving, ideas that can only be expressed in the language of exile.",0,1,0,0,0,2286
b,261,sn.48.4.02_nonotes.txt,"However, I want to suggest that Kundera’s use of language in French (as in Czech) is a considered, personal, and transgressive one, specifically in his use of repetition, unusual syntax, and euphony.",0,1,0,0,0,2287
b,186,ci.42.3.685607_nonotes.txt,This is a special case of what Michel Foucault described as the “disciplinary techniques of power” in which control over knowledge and control over human bodies are tightly wound together.,0,1,1,1,0,2288
b,363,asr.2016.81.3.421_nonotes.txt,"Millionaire migration across U.S. states sheds light on how, with the ongoing advancement of globalization, top international tax rates may affect the geographic distribution of the world’s elites.",0,1,0,0,1,2289
e,363,asr.2016.81.3.421_nonotes.txt,"Nevertheless, there is an observable pattern of elite migration from high-income-tax to low-income-tax states; when millionaires migrate, their relocation decisions are influenced by tax rates, in a way that we do not see for the general population.",0,1,0,0,0,2290
e,114,sr.55.3.01_nonotes.txt,"The iconoclast who supposedly smashed the hierarchy of nineteenth-century verse genres was utterly dependent on those genres for the communal energy of such exchange; at the same time, he and everyone else in the nineteenth century turned those genres to their own purposes.",0,1,0,0,0,2291
e,264,modernismmodernity.2016.23.2.365_nonotes.txt,The athleticism of writing becomes an end unto itself.,0,1,0,0,0,2293
b,312,ahr.2016.121.2.377_nonotes.txt,But increasing reach and speed by multiple orders of magnitude is transformative.,0,1,0,0,0,2294
e,291,nlh.47.2.631306_nonotes.txt,"In fact, the material is as much semantic as phonetic.",0,1,0,0,0,2295
b,216,modernismmodernity.2016.23.4.771_nonotes.txt,"Scholars in the humanities informed by critical theory are well positioned to absorb the implications of such models of plasticity, adaptability, resilience, and self-improvement.",0,1,0,0,0,2296
e,201,modernismmodernity.2016.23.1.65_nonotes.txt,"Nonetheless, if the hacked marionette confirms the unbridgeable gap between inanimate object and living matter, it also recalls Pygmalion and insinuates in turn that matter with the power of motion may be living after all.",0,1,1,0,0,2297
e,231,asr.2016.81.4.749_nonotes.txt,"Thus, the size of the association with income inequality was about half the size of the family structure association for men and about as large as the family structure association for women.",0,1,0,0,0,2298
e,363,asr.2016.81.3.421_nonotes.txt,"Mobility and migration are engrained ideals in U.S. culture, and it fits with intuition that the rich are more geographically mobile than the poor.",0,1,0,0,0,2299
b,303,asr.2016.81.2.262_nonotes.txt,"On the one hand, this type of employment may protect workers from the negative effects of long-term unemployment, signaling to prospective employers that workers have maintained their skills and are motivated to work.",0,1,0,0,1,2301
e,237,modernismmodernity.2016.23.3.539_nonotes.txt,"The future belongs to the Ab-humans who, it would seem, are the Earth's true children.",0,1,0,0,0,2303
b,189,nlh.47.4.643673_nonotes.txt,"Drawing heavily as it does on literary texts in his investigation of theories of the everyday, Sheringham’s work has been central to the growing interest in the everyday in contemporary literary criticism.",0,1,1,0,0,2304
e,216,ahr.2016.121.3.727_nonotes.txt,"While the hagiographic presentation of blackness and suffering could be (and was) used by slave owners as a strategy for encouraging submission and the general reinforcement of social hierarchies, hagiographers writing about black saints remained focused on similitude, not difference, unity, not dispersal, precisely because they viewed the conversion of the world to Christianity as the essential task required of the militant Church.",0,1,0,0,0,2305
e,216,modernismmodernity.2016.23.4.771_nonotes.txt,"On the one hand, plasticity is a natural, neurological base that is responsible for Conrad's penchant for chameleon-like adaptations, including the aptitude to write in English.",0,1,0,0,0,2306
b,210,modernismmodernity.2016.23.2.297_nonotes.txt,"By blending traditional military and political means, this new type of commander attempts to win the support of a local populace, to become a ""legitimate"" authority, and to establish ""legitimate"" governance.",0,1,0,0,0,2307
b,303,asr.2016.81.2.262_nonotes.txt,Part-time employment is defined as working less than  hours per week and is the most prevalent form of nonstandard work.,0,1,0,0,0,2309
b,165,nlh.47.1.626113_nonotes.txt,"More subtly, however, we are making an important metacritical claim about what kinds of information we will accept as knowledge.",0,1,0,0,0,2310
e,237,sn.48.3.05_nonotes.txt,A Gate at the Stairs therefore reflects many of the trademark features of neo-Victorian fiction.,0,1,1,0,0,2314
e,270,sn.48.2.02_nonotes.txt,"By receiving Anticant’s initial works well, his readers encouraged the thickening of his persona, even if they did not realize that they were doing so.",0,1,0,0,0,2315
e,366,asr.2016.81.1.165_nonotes.txt,"We can specify the factors that ought to increase the risk of mutiny, but we cannot predict when incidents that can be ascribed to poor governance will occur.",0,1,0,0,0,2316
e,219,ci.42.3.685606_nonotes.txt,"Of course, we all still look through windows—but usually for seconds rather than hours.",0,1,0,0,0,2320
b,183,nlh.47.2.631302_nonotes.txt,"Moderns, with all the apparatus of scientific rationality, no less than supposedly primitive people with their wooden divinities, invest things that they themselves have made with a power that goes beyond them.",0,1,0,0,0,2328
b,339,asr.2016.81.3.488_nonotes.txt,Existing explanations for different levels of labor party support in these two countries also deploy reflection models of parties.,0,1,0,0,0,2329
b,237,pmla.2016.131.1.64_nonotes.txt,"In this essay I claim that readers and editors in the nineteenth and twentieth centuries built notions of culture, history, and belonging around Williams's A Key.",0,1,0,0,0,2330
b,261,ci.42.4.686949_nonotes.txt,"In a variant form, the repression has taken place in our own time.",0,1,0,0,0,2336
b,273,asr.2016.81.1.134_nonotes.txt,"Studying the well-being effects of increasing work-time control and support also informs scholarship on work-family conflict, gender, and work-time mismatches.",0,1,0,0,0,2339
b,297,asr.2016.81.5.921_nonotes.txt,One important thread in existing research on industrial siting is that the nature of public response reflects residents’ beliefs about local impacts associated with the proposed siting.,0,1,0,1,0,2341
e,306,asr.2016.81.5.1014_nonotes.txt,"Absent a post-Moynihan political discourse that frames black men as deviant or oppositional, “street” juxtaposed to “decent”, I move beyond this moral preoccupation to examine their masculinities vis-à-vis capitalism.",0,1,0,0,0,2344
b,198,nlh.47.1.626119_nonotes.txt,"On the one hand, interpretation—the close reading of individual texts—seems to be alive and well in the work of many, if not most, writers affiliated with cognitive literary studies.",0,1,0,0,0,2347
e,363,asr.2016.81.3.421_nonotes.txt,They more often have family responsibilities—spouses and school-age children that embed them in place.,0,1,0,0,0,2354
b,237,sr.55.4.01_nonotes.txt,"So in stanza two the ""Ode to a Nightingale"" revisits the origins of Romance, the literary culture which inspired the Italian Medieval poets who themselves-Hazlitt emphasized in the Surrey Institute lectures on English poetry that Keats attended-had made Chaucer and Spenser possible.",0,1,1,1,0,2355
b,198,nlh.47.1.626119_nonotes.txt,"On the contrary, I will argue that cognitive literary study can come into its own only by reconsidering, and to some extent moving beyond, the practice of interpretation.",0,1,0,0,0,2356
e,252,pmla.2016.131.5.1344_nonotes.txt,The commentators are willing to publicly lambast Wanga yet condemn the practice of public criticism in poetic utterance.,0,1,0,0,0,2362
b,216,sn.48.1.01_nonotes.txt,"There is a flipside to empathy that has not been sufficiently explored in narrative ethics or in theories of literature and the emotions, a flipside that I would like to formulate as a question: can we credibly argue that reading literature produces ethical effects if empathetic responses to one character occur at the expense of another character in the story world?",0,1,0,0,0,2364
b,207,ci.42.2.684358_nonotes.txt,There are also inherent limitations with viewing new media entertainment through the prism of narrative fiction as do Saler’s and Otto’s recent studies.,0,1,0,0,0,2367
b,270,asr.2016.81.5.981_nonotes.txt,"Existing work offers little systematic evidence on whether and how the objective gains of assimilation—in terms of language ability, socioeconomic status (SES), neighborhood integration, or intermarriage—translate into a largely implied and inherently subjective notion of “belonging”.",1,0,0,0,0,2369
e,246,pmla.2016.131.2.307_nonotes.txt,"Recent studies have demonstrated that reading literary fiction teaches empathy by encouraging readers to enter unfamiliar worlds peopled by complex, foreign individuals.",0,1,0,1,0,2370
e,162,ahr.2016.121.2.461_nonotes.txt,"While some topics greatly benefit from a “microhistory” approach, sign language in its indigenous and European manifestations is best understood in a comparative, cross-regional, multidisciplinary, and longue durée perspective.",0,1,0,0,0,2371
b,297,asr.2016.81.5.921_nonotes.txt,Other research finds that residents are more likely to support projects that promote local ownership of the facilities.,0,1,0,1,0,2372
e,210,ci.42.2.684355_nonotes.txt,"It is a territorial endeavor whose variables are conviviality, friendship, care, and hospitality—all of which require a peculiar meeting quality.",0,1,0,0,0,2373
b,300,pmla.2016.131.5.1256_nonotes.txt,"With its foreign origins, longer history, and complex scope, Fables resisted such easy political branding.",1,0,0,0,0,2374
b,222,sn.48.3.06_nonotes.txt,"Clair literalizes the musical metaphors of Bakhtin and Katsma by encouraging us to consider described sounds, particularly those that relate to new media and technological sound sources like radios, player pianos, and TVs and thereby register anxieties over the novel’s uncertain place in the competitive media ecology of modernity.",0,1,1,0,0,2375
b,225,sn.48.2.05_nonotes.txt,"Because of its grounding in the context of racial violence in the United States, Those Bones Are Not My Child also investigates the particular difficulty of testifying to violence that is not hidden and denied, but rather too present, over-determined—evident, in James Baldwin’s reverberating words on the Atlanta Child Murders, “with every breath we take, every move we make” (xiv).",1,0,0,0,0,2376
e,297,asr.2016.81.5.921_nonotes.txt,The highly politicized debate about fracking created an environment where the composition of residents’ political orientations emerged as a key factor driving local land use decisions.,0,1,0,0,0,2377
b,366,asr.2016.81.1.165_nonotes.txt,"Under normal conditions, structural grievances foster stable expectations that tend to discourage protest.",0,1,0,0,0,2378
b,324,asr.2016.81.2.396_nonotes.txt,We thus conceptualize the spread of negative information as a selective diffusion process involving communication and interpretation by external stakeholders rather than the organization itself.,1,0,0,0,0,2379
e,147,modernismmodernity.2016.23.3.515_nonotes.txt,"As in Chris Marker's film La Jetee (YEAR), the ""medium"" initially suffers ""mental disintegration,"" paralysis, and death.",1,0,0,0,0,2380
b,300,asr.2016.81.1.29_nonotes.txt,The vertical straight line indicates the point at which the person gets married.,1,0,0,0,0,2381
e,165,sr.55.2.04_nonotes.txt,"Viewed this way, the poem yields valuable biographical information about the author's state of mind in the aftermath of his first literary success, the publication of The Fanner's Boy, and his conception of his artistic independence in the light of his fraught dealings with Lofft.",1,0,0,0,0,2382
b,243,asr.2016.81.4.771_nonotes.txt,"Because migrants participate in hometown public life largely in absentia, lack of social and spatial proximity constrict their ability to effectively negotiate preexisting political structures and systems of social relations.",0,1,0,0,0,2383
e,141,modernismmodernity.2016.23.3.651_nonotes.txt,"The human is not human, it repeats.",0,1,0,0,0,2384
b,231,ahr.2016.121.3.755_nonotes.txt,"Like emigrants from other regions of southern China, they tended to travel to the same places, live in close proximity to one another, and establish institutions that reinforced the cultural bond within expatriate communities and with their home villages.",0,1,0,0,0,2385
b,366,asr.2016.81.1.165_nonotes.txt,How can shared grievances be measured?,1,0,0,0,0,2386
e,192,ci.42.4.686961_nonotes.txt,"Compared with the religiously flimsy stuff of analog media, he embraced writing with its enormous powers of abstraction and ability to span space and time and to exercise remote control over bodies living and dead.",0,1,1,0,0,2390
e,192,sr.55.4.04_nonotes.txt,"Like Jeanie, Nicholson had launched her attack during a petition.",1,0,0,0,0,2392
b,207,pmla.2016.131.5.1222_nonotes.txt,The qualitative and aesthetic goals of our interpretive disciplines provide a crucial counterpoint to the ostensibly unbiased but always incomplete numerical perspective.,0,1,0,0,0,2393
b,246,asr.2016.81.2.242_nonotes.txt,"Since the late YEARs, academic debate on the effects of migration on host societies’ welfare regimes has focused on two main topics.",0,1,0,0,0,2395
e,219,ci.42.2.684357_nonotes.txt,"Animal agency or resistance is also mediated by, or dependent upon, humans.",0,1,0,0,0,2396
e,183,nlh.47.2.631302_nonotes.txt,It is not that such readers endorse familiar celebratory accounts.,1,0,0,0,0,2397
b,231,ahr.2016.121.3.755_nonotes.txt,"Entangled history on a transnational scale employs its own “space-structuring logic,” enabling one to reimagine the space within which historical events take place.",0,1,0,0,0,2398
e,141,modernismmodernity.2016.23.3.651_nonotes.txt,"Satire is that hijacking, the wilful exposure of a ""parallax view"" at the heart of a heartless world through a merciless ridiculing of every discourse that apologizes for it.",0,1,0,0,0,2400
e,204,nlh.47.2.631300_nonotes.txt,This question of the determination of taste is at the very heart of the formation of the amateur subject; it is a long way from being the sociologist’s discovery of a truth that everyone has repressed.,0,1,0,0,0,2401
e,240,ci.42.4.686945_nonotes.txt,"Confronted with contradictions, both Faraday and the Fox sisters built a machine, gave it codes, and made it produce.",1,0,0,0,0,2402
e,264,modernismmodernity.2016.23.2.365_nonotes.txt,"As I have mentioned, Fascist-era aeropainting and aeropoetry could effectively trace their origins to that primal scene.",0,1,1,0,0,2403
b,126,ci.42.3.685603_nonotes.txt,"What struck Borges about Llull’s mandala, however, was the idea that if one were to “load the machine differently,” abandoning the “futile” univocality of Llull’s Christian theology (today, he explains, we might enter into the mandala categories like “Entropy, Time, Electrons, Potential Energy, Fourth Dimension, Relativity, Protons, Einstein” ), the device could be quite useful as a literary tool for developing stories of complex variety.",1,0,0,0,0,2404
e,279,asr.2016.81.4.828_nonotes.txt,"BayesACT is a novel development; accordingly, there are numerous areas for growth and refinement, if only to bring it to the full scope of the underlying affect control theory.",1,0,0,0,0,2405
b,291,nlh.47.2.631306_nonotes.txt,"The Inquiry poses a simple enough question: how many different kinds of reality are we, “the Moderns,” ready to accept, and what are they?",1,0,0,0,0,2406
e,255,nlh.47.4.643668_nonotes.txt,"That consolation could in fact be as historically profound and profoundly enduring as suffering doesn’t really make up for its own shaky reputation, leaving solace hard-pressed to promise critics the same gratifications afforded by topics with innate, unquestioned gravity.",0,1,0,0,0,2407
b,258,asr.2016.81.2.290_nonotes.txt,"For this reason, a substantial amount of research on racial disparities in violent crime has coincided with a wealth of studies on the trends in racial inequality across broad measures of well-being, including income and family structure, residential integration, and educational attainment.",0,1,0,0,0,2408
b,189,ci.42.3.685602_nonotes.txt,"While some art sociologists and semiologists built on Lacanian theory in order to elevate the psychoanalysis of art to a practice of the signifier and an inquiry into the status of symbolic interpretation, thereby combining Freud’s work with the iconology of Erwin Panofsky, some philosophers—including, first and foremost, Jean-François Lyotard—highlighted the tradition of the sublime in order to elevate, but in a very different sense, the psychoanalysis of art to a figural practice and an inquiry into the status of artistic production considered as a “libidinal economy.”",0,1,0,1,0,2409
b,309,asr.2016.81.1.57_nonotes.txt,"Individuals are performers in particular roles, and the meanings associated with identities are learned from the reflected appraisals of others.",0,1,0,0,0,2410
e,312,asr.2016.81.3.549_nonotes.txt,"Second, this study has implications for understanding growing economic gaps in educational achievement and attainment.",1,0,0,0,0,2411
b,255,sn.48.4.05_nonotes.txt,"This article will consider Shani Boianjiu’s YEAR novel, The People of Forever Are Not Afraid, through the lens of Rela Mazali’s YEAR novel-slash-autobiography-slash-manifesto Maps of Women’s Goings and Stayings.",1,0,0,0,0,2412
e,237,pmla.2016.131.1.84_nonotes.txt,"And while the second picture portrays harmonious balance between female embodiment and atmospherics, here a ""colossal head"" belonging to death or ""the shape which shape had none"" dominates the foreground of the painting, illustrating a hypertrophied and insensible embodiment.",1,0,0,0,0,2413
b,252,asr.2016.81.6.1161_nonotes.txt,"Although very few of these privileged women drop out of employment, the little time some do take out is very costly to their future wage, because the wage growth they lose while at home or working part-time is substantial.",1,0,0,0,0,2414
b,108,ahr.2016.121.3.780_nonotes.txt,"This story, then, also illuminates the rise of a new kind of scholarly manager, who viewed his own “cultural capital” as connected to his institution and used the language of nationalism and the methods of capitalism to promote his causes.",0,1,1,0,0,2415
b,180,modernismmodernity.2016.23.4.733_nonotes.txt,"The patent raises important issues for our understanding of the turn of the century imagined urban dweller and the possibilities that people foresaw for street life and visual consumption-and for the social interactions, or lack thereof, between people mediated by technology and machines.",0,1,1,0,0,2416
b,267,modernismmodernity.2016.23.3.555_nonotes.txt,"Even to advocate openness and possibility is to subscribe to predetermined values, and so to prescribe a humanism, a metaphysics.",0,1,0,0,0,2417
b,246,sn.48.4.04_nonotes.txt,The formation of the Kurdistan Regional Government in YEAR and the officialization of Kurdish as one of the two state languages of Iraq in YEAR have further contributed to the flourishing of Kurdish in Iraqi Kurdistan.,0,1,0,0,0,2418
e,279,asr.2016.81.4.828_nonotes.txt,"BayesACT would allow an exploration of how people deduce others’ identities with accuracy in such contexts, and when they may fail to do so.",1,0,0,0,1,2419
e,192,ci.42.4.686961_nonotes.txt,"Mormonism retains a medium-friendly theology and has actively used print, broadcast, film, and online media in its outreach, but audiovisual media, even in Mormon temple worship, only serve to propagate content; they do not enter into the metaphysical infrastructure.",0,1,0,0,0,2420
b,246,sn.48.4.04_nonotes.txt,"The dilemma facing Kurdish writers and their choice of language has been hitherto discussed by Alparsalan Nas, who has analyzed the choice of medium in novels by Mehmed Uzun, a Kurdish writer from Turkey.",1,0,0,0,0,2421
b,261,pmla.2016.131.3.622_nonotes.txt,"Yet the casualty was subtlety itself, as well as the humanizing, community-building activity of storytelling.",0,1,0,0,0,2422
b,192,sr.55.4.04_nonotes.txt,He had agreed to meet her before knowing who she was or her reasons for needing to see him.,1,0,0,0,0,2423
e,303,asr.2016.81.1.85_nonotes.txt,The present study can be extended to women by studying the names of daughters of immigrants to assess the hypothesis that cultural assimilation via ethnic naming is related to higher rates of upward class mobility in the marriage market.,1,0,0,0,0,2424
e,189,ci.42.4.686962_nonotes.txt,"On the one hand, we have the extraordinary powers of reception and perception attributed to the medium Tomczyk and to the supernatural presence of Little Stasia.",1,0,0,0,0,2425
b,207,ci.42.2.684358_nonotes.txt,"Why not look back further, say, to René Descartes?",1,0,0,0,0,2426
b,183,nlh.47.2.631302_nonotes.txt,"The same can be said of gods and other religious beings: demons and divinities, spirits and fetishes.",1,0,0,0,0,2427
e,237,sn.48.3.05_nonotes.txt,"Moore thus stresses the potential but also the limits of textual empowerment, and of the kinds of agency offered—and celebrated—by both Jane Eyre and A Gate at the Stairs.",0,1,1,1,0,2429
b,219,sn.48.1.06_nonotes.txt,"Don’t write about what you know, but towards what you want to know.",1,0,0,0,0,2430
b,126,ci.42.3.685603_nonotes.txt,"It was a transformation, in short, as Orientalist and literary as it was computationalist and organizational—the combination of which, I argue, has come to constitute a pluralist temporality of global capital.",0,1,0,0,0,2431
b,234,pmla.2016.131.3.603_nonotes.txt,"Such refinements of difference, stressed by oblique affiliations, mark out a quarrel for sure—not just with Keats but with Yeatsian Keats.",1,0,0,0,0,2432
